produto,unidade,semana_fim,ppi,realizacao,defasagem_abs,defasagem_pct
GLP,R$/13kg,2019-05-24,21.322575,30.586530,9.263955,43.4467
GLP,R$/13kg,2019-05-31,20.540510,30.421040,9.880530,48.1027
GLP,R$/13kg,2019-06-07,17.732000,30.467450,12.735450,71.8218
GLP,R$/13kg,2019-06-14,16.718000,30.498780,13.780780,82.4308
GLP,R$/13kg,2019-06-21,17.693000,30.495660,12.802660,72.3600
GLP,R$/13kg,2019-06-28,18.459400,30.407000,11.947600,64.7237
GLP,R$/13kg,2019-07-05,18.256500,30.351620,12.095120,66.2510
GLP,R$/13kg,2019-07-12,17.862000,30.435210,12.573210,70.3908
GLP,R$/13kg,2019-07-19,17.907800,30.448210,12.540410,70.0276
GLP,R$/13kg,2019-07-26,16.268250,29.845920,13.577670,83.4612
GLP,R$/13kg,2019-08-02,17.537000,29.557970,12.020970,68.5463
GLP,R$/13kg,2019-08-09,17.095000,26.768950,9.673950,56.5894
GLP,R$/13kg,2019-08-16,16.887000,26.965120,10.078120,59.6798
GLP,R$/13kg,2019-08-23,16.952000,26.916110,9.964110,58.7784
GLP,R$/13kg,2019-08-30,18.343000,26.994890,8.651890,47.1673
GLP,R$/13kg,2019-09-06,18.304000,26.811070,8.507070,46.4766
GLP,R$/13kg,2019-09-13,18.395000,26.917410,8.522410,46.3300
GLP,R$/13kg,2019-09-20,19.474000,26.949260,7.475260,38.3858
GLP,R$/13kg,2019-09-27,20.644000,26.859040,6.215040,30.1058
GLP,R$/13kg,2019-10-04,20.410000,26.824460,6.414460,31.4280
GLP,R$/13kg,2019-10-11,21.333000,26.968630,5.635630,26.4174
GLP,R$/13kg,2019-10-18,21.723000,26.808730,5.085730,23.4117
GLP,R$/13kg,2019-10-25,21.463000,27.754480,6.291480,29.3131
GLP,R$/13kg,2019-11-01,21.996000,27.951950,5.955950,27.0774
GLP,R$/13kg,2019-11-08,22.204000,27.876160,5.672160,25.5457
GLP,R$/13kg,2019-11-15,24.115000,28.009540,3.894540,16.1499
GLP,R$/13kg,2019-11-22,24.336000,27.973790,3.637790,14.9482
GLP,R$/13kg,2019-11-29,24.745500,28.767830,4.022330,16.2548
GLP,R$/13kg,2019-12-06,24.128000,28.612220,4.484220,18.5851
GLP,R$/13kg,2019-12-13,23.946000,28.729220,4.783220,19.9750
GLP,R$/13kg,2019-12-20,25.441000,28.694770,3.253770,12.7895
GLP,R$/13kg,2019-12-27,25.564500,29.241680,3.677180,14.3839
GLP,R$/13kg,2020-01-03,25.317500,30.052230,4.734730,18.7014
GLP,R$/13kg,2020-01-10,24.505000,29.935750,5.430750,22.1618
GLP,R$/13kg,2020-01-17,25.428000,29.956940,4.528940,17.8108
GLP,R$/13kg,2020-01-24,24.544000,30.021810,5.477810,22.3183
GLP,R$/13kg,2020-01-31,22.919000,29.938090,7.019090,30.6256
GLP,R$/13kg,2020-02-07,21.099000,29.657290,8.558290,40.5625
GLP,R$/13kg,2020-02-14,20.514000,29.013010,8.499010,41.4303
GLP,R$/13kg,2020-02-21,22.054500,28.966340,6.911840,31.3398
GLP,R$/13kg,2020-02-28,21.632000,29.017300,7.385300,34.1406
GLP,R$/13kg,2020-03-06,21.177000,29.072680,7.895680,37.2842
GLP,R$/13kg,2020-03-13,18.759000,29.096210,10.337210,55.1053
GLP,R$/13kg,2020-03-20,16.822000,28.298140,11.476140,68.2210
GLP,R$/13kg,2020-03-27,14.183000,27.031420,12.848420,90.5903
GLP,R$/13kg,2020-04-03,14.833000,24.339770,9.506770,64.0920
GLP,R$/13kg,2020-04-09,16.659500,24.021400,7.361900,44.1904
GLP,R$/13kg,2020-04-17,19.058000,23.972130,4.914130,25.7851
GLP,R$/13kg,2020-04-24,20.839000,24.109930,3.270930,15.6962
GLP,R$/13kg,2020-05-01,19.760000,24.108760,4.348760,22.0079
GLP,R$/13kg,2020-05-08,19.864000,24.061960,4.197960,21.1335
GLP,R$/13kg,2020-05-15,21.424000,24.073530,2.649530,12.3671
GLP,R$/13kg,2020-05-22,22.308000,24.383710,2.075710,9.3048
GLP,R$/13kg,2020-05-29,20.969000,25.099490,4.130490,19.6981
GLP,R$/13kg,2020-06-05,21.541000,25.726220,4.185220,19.4291
GLP,R$/13kg,2020-06-12,20.969000,26.343460,5.374460,25.6305
GLP,R$/13kg,2020-06-19,21.710000,26.778440,5.068440,23.3461
GLP,R$/13kg,2020-06-26,21.814000,27.531140,5.717140,26.2086
GLP,R$/13kg,2020-07-02,21.859500,27.592370,5.732870,26.2260
GLP,R$/13kg,2020-07-10,22.048000,27.528670,5.480670,24.8579
GLP,R$/13kg,2020-07-17,22.347000,27.599650,5.252650,23.5049
GLP,R$/13kg,2020-07-24,22.841000,28.273570,5.432570,23.7843
GLP,R$/13kg,2020-07-31,23.166000,28.828020,5.662020,24.4411
GLP,R$/13kg,2020-08-07,24.752000,28.810080,4.058080,16.3950
GLP,R$/13kg,2020-08-14,24.973000,29.450070,4.477070,17.9276
GLP,R$/13kg,2020-08-21,25.506000,29.995680,4.489680,17.6024
GLP,R$/13kg,2020-08-28,25.701000,30.538170,4.837170,18.8209
GLP,R$/13kg,2020-09-04,24.999000,31.445310,6.446310,25.7863
GLP,R$/13kg,2020-09-11,23.517000,31.385900,7.868900,33.4605
GLP,R$/13kg,2020-09-18,25.194000,31.409430,6.215430,24.6703
GLP,R$/13kg,2020-09-25,26.338000,31.404360,5.066360,19.2359
GLP,R$/13kg,2020-10-02,26.754000,31.473130,4.719130,17.6390
GLP,R$/13kg,2020-10-09,27.053000,31.404490,4.351490,16.0851
GLP,R$/13kg,2020-10-16,28.951000,31.444270,2.493270,8.6120
GLP,R$/13kg,2020-10-23,29.744000,32.703060,2.959060,9.9484
GLP,R$/13kg,2020-10-30,30.225000,32.897020,2.672020,8.8404
GLP,R$/13kg,2020-11-06,30.979000,34.208330,3.229330,10.4243
GLP,R$/13kg,2020-11-13,30.914000,34.596900,3.682900,11.9134
GLP,R$/13kg,2020-11-20,29.900000,34.587930,4.687930,15.6787
GLP,R$/13kg,2020-11-25,30.836000,34.615880,3.779880,12.2580
GLP,R$/13kg,2020-12-04,31.447000,35.337900,3.890900,12.3729
GLP,R$/13kg,2020-12-11,31.772000,36.302110,4.530110,14.2582
GLP,R$/13kg,2020-12-18,33.306000,36.248160,2.942160,8.8337
GLP,R$/13kg,2020-12-24,35.750000,36.258430,0.508430,1.4222
GLP,R$/13kg,2020-12-31,37.687000,36.306530,-1.380470,-3.6630
GLP,R$/13kg,2021-01-08,39.299000,37.361350,-1.937650,-4.9305
GLP,R$/13kg,2021-01-15,41.678000,38.107420,-3.570580,-8.5671
GLP,R$/13kg,2021-01-22,40.287000,38.157860,-2.129140,-5.2849
GLP,R$/13kg,2021-01-29,38.779000,38.179960,-0.599040,-1.5448
GLP,R$/13kg,2021-02-05,37.089000,38.177750,1.088750,2.9355
GLP,R$/13kg,2021-02-12,36.452000,39.655980,3.203980,8.7896
GLP,R$/13kg,2021-02-19,39.214500,39.990860,0.776360,1.9798
GLP,R$/13kg,2021-02-26,39.936000,39.988520,0.052520,0.1315
GLP,R$/13kg,2021-03-05,41.457000,41.650570,0.193570,0.4669
GLP,R$/13kg,2021-03-12,40.482000,41.236780,0.754780,1.8645
GLP,R$/13kg,2021-03-19,39.559000,40.305070,0.746070,1.8860
GLP,R$/13kg,2021-03-26,38.506000,40.286870,1.780870,4.6249
GLP,R$/13kg,2021-04-01,41.119000,40.845870,-0.273130,-0.6642
GLP,R$/13kg,2021-04-09,40.625000,42.288220,1.663220,4.0941
GLP,R$/13kg,2021-04-16,36.660000,42.321110,5.661110,15.4422
GLP,R$/13kg,2021-04-23,34.294000,42.297840,8.003840,23.3389
GLP,R$/13kg,2021-04-30,36.010000,42.321890,6.311890,17.5282
GLP,R$/13kg,2021-05-07,35.438000,42.312140,6.874140,19.3977
GLP,R$/13kg,2021-05-14,34.606000,42.300050,7.694050,22.2333
GLP,R$/13kg,2021-05-21,35.529000,42.305510,6.776510,19.0732
GLP,R$/13kg,2021-05-28,36.569000,42.331510,5.762510,15.7579
GLP,R$/13kg,2021-06-04,36.959000,42.344770,5.385770,14.5723
GLP,R$/13kg,2021-06-11,37.934000,42.335410,4.401410,11.6028
GLP,R$/13kg,2021-06-18,38.337000,44.812560,6.475560,16.8911
GLP,R$/13kg,2021-06-25,39.247000,44.863910,5.616910,14.3117
GLP,R$/13kg,2021-07-02,41.717000,44.860660,3.143660,7.5357
GLP,R$/13kg,2021-07-09,44.492500,47.281650,2.789150,6.2688
GLP,R$/13kg,2021-07-16,43.511000,47.490820,3.979820,9.1467
GLP,R$/13kg,2021-07-23,43.420000,47.588060,4.168060,9.5994
GLP,R$/13kg,2021-07-30,44.252000,47.529820,3.277820,7.4072
GLP,R$/13kg,2021-08-06,44.863000,47.611850,2.748850,6.1272
GLP,R$/13kg,2021-08-13,45.565000,47.560500,1.995500,4.3795
GLP,R$/13kg,2021-08-20,47.853000,47.582990,-0.270010,-0.5642
GLP,R$/13kg,2021-08-27,45.981000,47.473270,1.492270,3.2454
GLP,R$/13kg,2021-09-03,47.255000,47.508630,0.253630,0.5367
GLP,R$/13kg,2021-09-10,49.049000,47.514090,-1.534910,-3.1293
GLP,R$/13kg,2021-09-17,50.687000,47.737950,-2.949050,-5.8182
GLP,R$/13kg,2021-09-24,53.547000,47.506030,-6.040970,-11.2816
GLP,R$/13kg,2021-10-01,57.018000,47.522670,-9.495330,-16.6532
GLP,R$/13kg,2021-10-08,60.970000,48.185410,-12.784590,-20.9687
GLP,R$/13kg,2021-10-15,60.502000,50.786970,-9.715030,-16.0574
GLP,R$/13kg,2021-10-22,62.062000,50.765000,-11.297000,-18.2028
GLP,R$/13kg,2021-10-29,60.073000,50.847940,-9.225060,-15.3564
GLP,R$/13kg,2021-11-05,60.775000,50.848460,-9.926540,-16.3333
GLP,R$/13kg,2021-11-12,59.761000,50.850540,-8.910460,-14.9102
GLP,R$/13kg,2021-11-19,54.223000,50.808940,-3.414060,-6.2963
GLP,R$/13kg,2021-11-24,52.585000,50.837410,-1.747590,-3.3234
GLP,R$/13kg,2021-12-03,50.284000,50.854310,0.570310,1.1342
GLP,R$/13kg,2021-12-10,47.060000,51.051390,3.991390,8.4815
GLP,R$/13kg,2021-12-17,50.349000,50.804780,0.455780,0.9052
GLP,R$/13kg,2021-12-23,48.951500,50.826490,1.874990,3.8303
GLP,R$/13kg,2021-12-30,51.291500,50.811670,-0.479830,-0.9355
GLP,R$/13kg,2022-01-07,53.417000,50.703900,-2.713100,-5.0791
GLP,R$/13kg,2022-01-14,54.444000,50.647740,-3.796260,-6.9728
GLP,R$/13kg,2022-01-21,52.734500,50.671140,-2.063360,-3.9127
GLP,R$/13kg,2022-01-28,52.728000,50.684920,-2.043080,-3.8748
GLP,R$/13kg,2022-02-04,54.509000,50.985870,-3.523130,-6.4634
GLP,R$/13kg,2022-02-11,51.311000,51.019410,-0.291590,-0.5683
GLP,R$/13kg,2022-02-18,51.454000,51.013170,-0.440830,-0.8567
GLP,R$/13kg,2022-02-25,53.774500,51.008750,-2.765750,-5.1432
GLP,R$/13kg,2022-03-04,56.602000,51.098450,-5.503550,-9.7232
GLP,R$/13kg,2022-03-11,60.242000,53.776970,-6.465030,-10.7318
GLP,R$/13kg,2022-03-18,53.716000,57.908630,4.192630,7.8052
GLP,R$/13kg,2022-03-25,54.301000,57.970770,3.669770,6.7582
GLP,R$/13kg,2022-04-01,53.417000,58.090760,4.673760,8.7496
GLP,R$/13kg,2022-04-08,49.465000,57.647850,8.182850,16.5427
GLP,R$/13kg,2022-04-14,49.322000,55.080480,5.758480,11.6753
GLP,R$/13kg,2022-04-22,50.362000,55.226860,4.864860,9.6598
GLP,R$/13kg,2022-04-29,51.350000,55.409250,4.059250,7.9051
GLP,R$/13kg,2022-05-06,51.714000,54.853890,3.139890,6.0716
GLP,R$/13kg,2022-05-13,51.350000,54.838160,3.488160,6.7929
GLP,R$/13kg,2022-05-20,49.101000,54.871960,5.770960,11.7532
GLP,R$/13kg,2022-05-27,47.502000,54.929290,7.427290,15.6357
GLP,R$/13kg,2022-06-03,48.587500,54.885740,6.298240,12.9627
GLP,R$/13kg,2022-06-10,49.101000,54.900820,5.799820,11.8120
GLP,R$/13kg,2022-06-17,49.361000,54.966210,5.605210,11.3555
GLP,R$/13kg,2022-06-24,49.809500,54.885090,5.075590,10.1900
GLP,R$/13kg,2022-07-01,50.271000,55.060850,4.789850,9.5281
GLP,R$/13kg,2022-07-08,50.284000,55.014570,4.730570,9.4077
GLP,R$/13kg,2022-07-15,49.036000,54.988310,5.952310,12.1387
GLP,R$/13kg,2022-07-22,48.425000,55.015350,6.590350,13.6094
GLP,R$/13kg,2022-07-29,46.657000,55.023410,8.366410,17.9317
GLP,R$/13kg,2022-08-05,45.188000,55.355820,10.167820,22.5012
GLP,R$/13kg,2022-08-12,43.043000,55.354260,12.311260,28.6022
GLP,R$/13kg,2022-08-19,43.316000,55.335150,12.019150,27.7476
GLP,R$/13kg,2022-08-26,44.044000,55.349320,11.305320,25.6682
GLP,R$/13kg,2022-09-02,44.213000,55.115450,10.902450,24.6589
GLP,R$/13kg,2022-09-09,43.355000,55.160690,11.805690,27.2303
GLP,R$/13kg,2022-09-16,42.393000,53.022710,10.629710,25.0742
GLP,R$/13kg,2022-09-23,40.599000,51.481430,10.882430,26.8047
GLP,R$/13kg,2022-09-30,38.961000,49.641410,10.680410,27.4131
GLP,R$/13kg,2022-10-07,38.272000,49.649860,11.377860,29.7289
GLP,R$/13kg,2022-10-14,37.843000,49.678070,11.835070,31.2741
GLP,R$/13kg,2022-10-21,36.582000,49.619180,13.037180,35.6382
GLP,R$/13kg,2022-10-28,38.285000,49.411830,11.126830,29.0632
GLP,R$/13kg,2022-11-04,39.364000,49.362690,9.998690,25.4006
GLP,R$/13kg,2022-11-11,42.133000,49.398440,7.265440,17.2441
GLP,R$/13kg,2022-11-18,43.199000,48.032920,4.833920,11.1899
GLP,R$/13kg,2022-11-25,41.795000,46.900620,5.105620,12.2159
GLP,R$/13kg,2022-12-02,39.884000,47.148400,7.264400,18.2138
GLP,R$/13kg,2022-12-09,38.805000,44.847400,6.042400,15.5712
GLP,R$/13kg,2022-12-16,39.663000,43.134000,3.471000,8.7512
GLP,R$/13kg,2022-12-23,36.842000,43.131140,6.289140,17.0706
GLP,R$/13kg,2022-12-30,36.452000,43.063410,6.611410,18.1373
GLP,R$/13kg,2023-01-06,37.492000,42.878940,5.386940,14.3682
GLP,R$/13kg,2023-01-13,37.635000,42.903900,5.268900,14.0000
GLP,R$/13kg,2023-01-20,40.469000,42.770520,2.301520,5.6871
GLP,R$/13kg,2023-01-27,41.990000,42.746080,0.756080,1.8006
GLP,R$/13kg,2023-02-03,41.574000,42.940560,1.366560,3.2871
GLP,R$/13kg,2023-02-10,41.769000,43.041830,1.272830,3.0473
GLP,R$/13kg,2023-02-17,41.678000,43.042090,1.364090,3.2729
GLP,R$/13kg,2023-02-24,42.107000,42.897400,0.790400,1.8771
GLP,R$/13kg,2023-03-03,42.861000,43.124250,0.263250,0.6142
GLP,R$/13kg,2023-03-10,40.937000,43.342650,2.405650,5.8765
GLP,R$/13kg,2023-03-17,37.297000,43.146870,5.849870,15.6846
GLP,R$/13kg,2023-03-24,36.010000,43.187820,7.177820,19.9329
GLP,R$/13kg,2023-03-31,36.023000,43.287660,7.264660,20.1667
GLP,R$/13kg,2023-04-07,35.529000,42.713580,7.184580,20.2217
GLP,R$/13kg,2023-04-14,35.906000,43.066530,7.160530,19.9424
GLP,R$/13kg,2023-04-21,36.205000,42.857360,6.652360,18.3741
GLP,R$/13kg,2023-04-28,35.126000,42.996330,7.870330,22.4060
GLP,R$/13kg,2023-05-05,31.031000,42.745170,11.714170,37.7499
GLP,R$/13kg,2023-05-12,30.784000,42.843840,12.059840,39.1757
GLP,R$/13kg,2023-05-19,29.718000,37.033750,7.315750,24.6172
GLP,R$/13kg,2023-05-26,30.589000,34.021520,3.432520,11.2214
GLP,R$/13kg,2023-06-02,29.562000,33.729930,4.167930,14.0989
GLP,R$/13kg,2023-06-09,29.068000,34.104980,5.036980,17.3283
GLP,R$/13kg,2023-06-16,26.819000,33.558200,6.739200,25.1285
GLP,R$/13kg,2023-06-23,27.079000,33.449130,6.370130,23.5242
GLP,R$/13kg,2023-06-30,27.417000,33.556250,6.139250,22.3921
GLP,R$/13kg,2023-07-07,27.085500,32.114030,5.028530,18.5654
GLP,R$/13kg,2023-07-14,29.614000,32.099860,2.485860,8.3942
GLP,R$/13kg,2023-07-21,30.732000,32.022120,1.290120,4.1980
GLP,R$/13kg,2023-07-28,30.875000,32.033820,1.158820,3.7533
GLP,R$/13kg,2023-08-04,33.800000,32.077110,-1.722890,-5.0973
GLP,R$/13kg,2023-08-11,35.126000,32.097910,-3.028090,-8.6207
GLP,R$/13kg,2023-08-18,34.736000,32.076070,-2.659930,-7.6576
GLP,R$/13kg,2023-08-25,34.086000,32.112860,-1.973140,-5.7887
GLP,R$/13kg,2023-09-01,36.023000,32.035250,-3.987750,-11.0700
GLP,R$/13kg,2023-09-08,39.312000,32.348810,-6.963190,-17.7126
GLP,R$/13kg,2023-09-15,40.157000,32.217900,-7.939100,-19.7702
GLP,R$/13kg,2023-09-22,39.130000,32.300580,-6.829420,-17.4532
GLP,R$/13kg,2023-09-29,39.845000,32.280170,-7.564830,-18.9856
GLP,R$/13kg,2023-10-06,38.532000,32.023810,-6.508190,-16.8904
GLP,R$/13kg,2023-10-13,37.440000,32.965920,-4.474080,-11.9500
GLP,R$/13kg,2023-10-20,37.076000,32.998940,-4.077060,-10.9965
GLP,R$/13kg,2023-10-27,37.050000,33.002450,-4.047550,-10.9246
GLP,R$/13kg,2023-11-03,38.415000,32.929650,-5.485350,-14.2792
GLP,R$/13kg,2023-11-10,38.038000,32.502080,-5.535920,-14.5537
GLP,R$/13kg,2023-11-17,36.140000,32.829030,-3.310970,-9.1615
GLP,R$/13kg,2023-11-24,35.581000,32.265220,-3.315780,-9.3190
GLP,R$/13kg,2023-12-01,35.581000,32.972810,-2.608190,-7.3303
GLP,R$/13kg,2023-12-08,36.647000,32.227910,-4.419090,-12.0585
GLP,R$/13kg,2023-12-15,35.815000,32.117020,-3.697980,-10.3252
GLP,R$/13kg,2023-12-22,36.010000,32.692010,-3.317990,-9.2141
GLP,R$/13kg,2023-12-29,36.614500,32.566820,-4.047680,-11.0549
GLP,R$/13kg,2024-01-05,36.562500,33.803510,-2.758990,-7.5460
GLP,R$/13kg,2024-01-12,36.452000,33.163130,-3.288870,-9.0225
GLP,R$/13kg,2024-01-19,37.524500,33.295860,-4.228640,-11.2690
GLP,R$/13kg,2024-01-26,37.934000,33.159620,-4.774380,-12.5860
GLP,R$/13kg,2024-02-02,37.479000,33.183280,-4.295720,-11.4617
GLP,R$/13kg,2024-02-09,37.778000,33.144930,-4.633070,-12.2639
GLP,R$/13kg,2024-02-16,37.713000,33.274150,-4.438850,-11.7701
GLP,R$/13kg,2024-02-23,37.817000,33.138690,-4.678310,-12.3709
GLP,R$/13kg,2024-03-01,36.647000,33.164300,-3.482700,-9.5034
GLP,R$/13kg,2024-03-08,34.970000,33.141030,-1.828970,-5.2301
GLP,R$/13kg,2024-03-15,35.048000,33.171190,-1.876810,-5.3550
GLP,R$/13kg,2024-03-22,36.426000,33.159100,-3.266900,-8.9686
GLP,R$/13kg,2024-03-29,36.335000,33.320040,-3.014960,-8.2977
GLP,R$/13kg,2024-04-05,37.141000,32.916780,-4.224220,-11.3735
GLP,R$/13kg,2024-04-12,36.478000,33.076940,-3.401060,-9.3236
GLP,R$/13kg,2024-04-19,36.166000,32.866730,-3.299270,-9.1226
GLP,R$/13kg,2024-04-26,35.282000,36.255440,0.973440,2.7590
GLP,R$/13kg,2024-05-03,34.801000,33.046650,-1.754350,-5.0411
GLP,R$/13kg,2024-05-10,32.604000,33.122050,0.518050,1.5889
GLP,R$/13kg,2024-05-17,33.202000,33.124260,-0.077740,-0.2341
GLP,R$/13kg,2024-05-24,34.138000,33.055360,-1.082640,-3.1714
GLP,R$/13kg,2024-05-31,36.179000,32.882200,-3.296800,-9.1125
GLP,R$/13kg,2024-06-07,35.633000,33.025330,-2.607670,-7.3181
GLP,R$/13kg,2024-06-14,38.285000,32.790420,-5.494580,-14.3518
GLP,R$/13kg,2024-06-21,39.084500,32.953960,-6.130540,-15.6853
GLP,R$/13kg,2024-06-28,40.430000,32.809270,-7.620730,-18.8492
GLP,R$/13kg,2024-07-05,42.991000,32.831630,-10.159370,-23.6314
GLP,R$/13kg,2024-07-12,41.314000,35.885200,-5.428800,-13.1403
GLP,R$/13kg,2024-07-19,41.093000,36.076560,-5.016440,-12.2075
GLP,R$/13kg,2024-07-26,42.770000,35.982570,-6.787430,-15.8696
GLP,R$/13kg,2024-08-02,43.238000,36.036650,-7.201350,-16.6551
GLP,R$/13kg,2024-08-09,42.016000,36.214230,-5.801770,-13.8085
GLP,R$/13kg,2024-08-16,42.991000,36.254790,-6.736210,-15.6689
GLP,R$/13kg,2024-08-23,43.602000,36.191610,-7.410390,-16.9955
GLP,R$/13kg,2024-08-30,44.421000,36.225150,-8.195850,-18.4504
GLP,R$/13kg,2024-09-06,43.231500,36.310170,-6.921330,-16.0099
GLP,R$/13kg,2024-09-13,41.717000,36.191740,-5.525260,-13.2446
GLP,R$/13kg,2024-09-20,41.925000,36.488270,-5.436730,-12.9678
GLP,R$/13kg,2024-09-27,41.262000,36.311340,-4.950660,-11.9981
GLP,R$/13kg,2024-10-04,44.785000,36.206560,-8.578440,-19.1547
GLP,R$/13kg,2024-10-11,48.763000,36.179000,-12.584000,-25.8065
GLP,R$/13kg,2024-10-18,48.256000,36.353330,-11.902670,-24.6657
GLP,R$/13kg,2024-10-25,47.021000,36.302240,-10.718760,-22.7957
GLP,R$/13kg,2024-11-01,48.867000,36.509980,-12.357020,-25.2870
GLP,R$/13kg,2024-11-08,48.958000,36.690030,-12.267970,-25.0582
GLP,R$/13kg,2024-11-15,48.724000,36.420410,-12.303590,-25.2516
GLP,R$/13kg,2024-11-22,45.526000,36.466430,-9.059570,-19.8998
GLP,R$/13kg,2024-11-29,46.969000,36.636990,-10.332010,-21.9975
GLP,R$/13kg,2024-12-06,46.930000,38.072320,-8.857680,-18.8742
GLP,R$/13kg,2024-12-13,46.579000,37.590020,-8.988980,-19.2984
GLP,R$/13kg,2024-12-20,48.425000,36.686260,-11.738740,-24.2411
GLP,R$/13kg,2024-12-27,49.081500,36.660130,-12.421370,-25.3076
GLP,R$/13kg,2025-01-03,50.706500,36.669750,-14.036750,-27.6823
GLP,R$/13kg,2025-01-10,51.701000,37.231350,-14.469650,-27.9872
GLP,R$/13kg,2025-01-17,51.454000,37.180650,-14.273350,-27.7400
GLP,R$/13kg,2025-01-24,48.594000,36.781290,-11.812710,-24.3090
GLP,R$/13kg,2025-01-31,46.566000,37.109020,-9.456980,-20.3088
GLP,R$/13kg,2025-02-07,45.721000,37.172200,-8.548800,-18.6978
GLP,R$/13kg,2025-02-14,45.357000,36.876970,-8.480030,-18.6962
GLP,R$/13kg,2025-02-21,43.959500,36.715510,-7.243990,-16.4788
GLP,R$/13kg,2025-02-28,44.772000,38.090780,-6.681220,-14.9228
GLP,R$/13kg,2025-03-07,43.628000,39.058500,-4.569500,-10.4738
GLP,R$/13kg,2025-03-14,41.782000,36.976940,-4.805060,-11.5003
GLP,R$/13kg,2025-03-21,41.678000,36.643230,-5.034770,-12.0802
GLP,R$/13kg,2025-03-28,43.537000,36.775570,-6.761430,-15.5303
GLP,R$/13kg,2025-04-04,42.991000,41.422940,-1.568060,-3.6474
GLP,R$/13kg,2025-04-11,38.025000,37.977290,-0.047710,-0.1255
GLP,R$/13kg,2025-04-18,39.195000,36.506600,-2.688400,-6.8590
GLP,R$/13kg,2025-04-25,39.598000,36.431720,-3.166280,-7.9961
GLP,R$/13kg,2025-05-02,40.053000,44.056220,4.003220,9.9948
GLP,R$/13kg,2025-05-09,34.814000,41.052570,6.238570,17.9197
GLP,R$/13kg,2025-05-16,36.582000,36.637380,0.055380,0.1514
GLP,R$/13kg,2025-05-23,36.452000,36.362170,-0.089830,-0.2464
GLP,R$/13kg,2025-05-30,35.724000,38.632360,2.908360,8.1412
GLP,R$/13kg,2025-06-06,34.970000,40.942720,5.972720,17.0796
GLP,R$/13kg,2025-06-13,35.646000,36.591620,0.945620,2.6528
GLP,R$/13kg,2025-06-20,37.817000,36.236850,-1.580150,-4.1784
GLP,R$/13kg,2025-06-27,36.530000,36.290800,-0.239200,-0.6548
GLP,R$/13kg,2025-07-04,34.437000,41.494570,7.057570,20.4941
GLP,R$/13kg,2025-07-11,35.633000,36.768420,1.135420,3.1864
GLP,R$/13kg,2025-07-18,35.737000,36.015460,0.278460,0.7792
GLP,R$/13kg,2025-07-25,35.061000,36.186800,1.125800,3.2110
GLP,R$/13kg,2025-08-01,36.205000,39.450190,3.245190,8.9634
GLP,R$/13kg,2025-08-08,34.541000,40.370254,5.829254,16.8763
GLP,R$/13kg,2025-08-15,34.008000,36.127520,2.119520,6.2324
GLP,R$/13kg,2025-08-22,34.424000,36.142470,1.718470,4.9921
GLP,R$/13kg,2025-08-29,34.489000,36.037690,1.548690,4.4904
GLP,R$/13kg,2025-09-05,35.022000,39.004030,3.982030,11.3701
GLP,R$/13kg,2025-09-12,34.632000,36.666240,2.034240,5.8739
GLP,R$/13kg,2025-09-19,34.580000,35.939670,1.359670,3.9320
GLP,R$/13kg,2025-09-26,34.866000,35.935120,1.069120,3.0664
GLP,R$/13kg,2025-10-03,33.800000,36.866180,3.066180,9.0715
GLP,R$/13kg,2025-10-10,32.695000,36.890880,4.195880,12.8334
GLP,R$/13kg,2025-10-17,30.303000,36.351380,6.048380,19.9597
GLP,R$/13kg,2025-10-24,29.978000,36.079680,6.101680,20.3539
GLP,R$/13kg,2025-10-31,31.564000,36.195250,4.631250,14.6726
GLP,R$/13kg,2025-11-07,31.551000,36.282090,4.731090,14.9951
GLP,R$/13kg,2025-11-14,30.680000,36.067590,5.387590,17.5606
GLP,R$/13kg,2025-11-21,31.356000,36.042370,4.686370,14.9457
GLP,R$/13kg,2025-11-28,31.369000,36.559640,5.190640,16.5470
GLP,R$/13kg,2025-12-05,33.254000,37.229530,3.975530,11.9550
GLP,R$/13kg,2025-12-12,34.151000,36.095410,1.944410,5.6936
GLP,R$/13kg,2025-12-19,33.124000,35.867910,2.743910,8.2838
GLP,R$/13kg,2025-12-26,33.475000,35.856340,2.381340,7.1138
GLP,R$/13kg,2026-01-02,32.942000,39.178490,6.236490,18.9317
GLP,R$/13kg,2026-01-09,31.369000,39.203060,7.834060,24.9739
GLP,R$/13kg,2026-01-16,31.798000,35.939670,4.141670,13.0249
GLP,R$/13kg,2026-01-23,32.604000,35.764950,3.160950,9.6950
GLP,R$/13kg,2026-01-30,32.695000,41.805270,9.110270,27.8644
GLP,R$/13kg,2026-02-06,33.371000,36.536370,3.165370,9.4854
GLP,R$/13kg,2026-02-13,32.591000,35.788740,3.197740,9.8117
GLP,R$/13kg,2026-02-20,31.889000,35.803820,3.914820,12.2764
GLP,R$/13kg,2026-02-27,32.383000,36.707710,4.324710,13.3549
GLP,R$/13kg,2026-03-06,38.740000,39.031980,0.291980,0.7537
GLP,R$/13kg,2026-03-13,44.447000,36.021180,-8.425820,-18.9570
GLP,R$/13kg,2026-03-20,48.022000,35.914840,-12.107160,-25.2117
GLP,R$/13kg,2026-03-27,51.038000,35.919390,-15.118610,-29.6223
GLP,R$/13kg,2026-04-03,49.562500,46.434830,-3.127670,-6.3106
GLP,R$/13kg,2026-04-10,46.462000,39.709930,-6.752070,-14.5325
