semana_inicio,semana_fim,terminal,preco
2023-04-24,2023-04-28,Suape,3.255134
2023-04-24,2023-04-28,Aratu,3.276796
2023-04-24,2023-04-28,Santos,3.285802
2023-04-24,2023-04-28,Paranagua,3.278748
2023-04-24,2023-04-28,Tramandai,3.291162
2023-04-24,2023-04-28,Guamaré,3.405320
2023-04-24,2023-04-28,Duque de Caxias,3.461158
2023-04-24,2023-04-28,Betim,3.481346
2023-04-24,2023-04-28,Cubatão,3.319286
2023-04-24,2023-04-28,Mauá,3.336168
2023-04-24,2023-04-28,Paulínia,3.377458
2023-04-24,2023-04-28,São José dos Campos,3.364244
2023-04-24,2023-04-28,Araucária,3.336610
2023-04-24,2023-04-28,Canoas,3.348822
2023-05-01,2023-05-05,Manaus,3.135834
2023-05-01,2023-05-05,Itaqui,3.148350
2023-05-01,2023-05-05,Suape,3.128894
2023-05-01,2023-05-05,Aratu,3.151268
2023-05-01,2023-05-05,Santos,3.160702
2023-05-01,2023-05-05,Paranagua,3.153854
2023-05-01,2023-05-05,Tramandai,3.166590
2023-05-01,2023-05-05,Guamaré,3.278042
2023-05-01,2023-05-05,Duque de Caxias,3.334844
2023-05-01,2023-05-05,Betim,3.354894
2023-05-01,2023-05-05,Cubatão,3.193954
2023-05-01,2023-05-05,Mauá,3.210716
2023-05-01,2023-05-05,Paulínia,3.251720
2023-05-01,2023-05-05,São José dos Campos,3.238600
2023-05-01,2023-05-05,Araucária,3.211318
2023-05-01,2023-05-05,Canoas,3.223850
2023-05-08,2023-05-12,Manaus,3.210980
2023-05-08,2023-05-12,Itaqui,3.218890
2023-05-08,2023-05-12,Suape,3.201500
2023-05-08,2023-05-12,Aratu,3.221642
2023-05-08,2023-05-12,Santos,3.230356
2023-05-08,2023-05-12,Paranagua,3.222610
2023-05-08,2023-05-12,Tramandai,3.236234
2023-05-08,2023-05-12,Guamaré,3.349826
2023-05-08,2023-05-12,Duque de Caxias,3.403544
2023-05-08,2023-05-12,Betim,3.423484
2023-05-08,2023-05-12,Cubatão,3.263428
2023-05-08,2023-05-12,Mauá,3.280100
2023-05-08,2023-05-12,Paulínia,3.320880
2023-05-08,2023-05-12,São José dos Campos,3.307830
2023-05-08,2023-05-12,Araucária,3.279760
2023-05-08,2023-05-12,Canoas,3.293180
2023-05-15,2023-05-19,Manaus,3.198034
2023-05-15,2023-05-19,Itaqui,3.205362
2023-05-15,2023-05-19,Suape,3.188386
2023-05-15,2023-05-19,Aratu,3.207948
2023-05-15,2023-05-19,Santos,3.216264
2023-05-15,2023-05-19,Paranagua,3.208370
2023-05-15,2023-05-19,Tramandai,3.221578
2023-05-15,2023-05-19,Guamaré,3.336124
2023-05-15,2023-05-19,Duque de Caxias,3.388766
2023-05-15,2023-05-19,Betim,3.408624
2023-05-15,2023-05-19,Cubatão,3.249204
2023-05-15,2023-05-19,Mauá,3.265808
2023-05-15,2023-05-19,Paulínia,3.306426
2023-05-15,2023-05-19,São José dos Campos,3.293432
2023-05-15,2023-05-19,Araucária,3.265288
2023-05-15,2023-05-19,Canoas,3.278300
2023-05-22,2023-05-26,Manaus,3.240956
2023-05-22,2023-05-26,Itaqui,3.262362
2023-05-22,2023-05-26,Suape,3.238886
2023-05-22,2023-05-26,Aratu,3.266294
2023-05-22,2023-05-26,Santos,3.278466
2023-05-22,2023-05-26,Paranagua,3.273208
2023-05-22,2023-05-26,Tramandai,3.287292
2023-05-22,2023-05-26,Guamaré,3.387556
2023-05-22,2023-05-26,Duque de Caxias,3.452056
2023-05-22,2023-05-26,Betim,3.472040
2023-05-22,2023-05-26,Cubatão,3.311614
2023-05-22,2023-05-26,Mauá,3.328322
2023-05-22,2023-05-26,Paulínia,3.369198
2023-05-22,2023-05-26,São José dos Campos,3.356118
2023-05-22,2023-05-26,Araucária,3.330488
2023-05-22,2023-05-26,Canoas,3.344370
2023-05-29,2023-06-02,Manaus,3.201918
2023-05-29,2023-06-02,Itaqui,3.221853
2023-05-29,2023-06-02,Suape,3.198965
2023-05-29,2023-06-02,Aratu,3.225470
2023-05-29,2023-06-02,Santos,3.236925
2023-05-29,2023-06-02,Paranagua,3.231470
2023-05-29,2023-06-02,Tramandai,3.244630
2023-05-29,2023-06-02,Guamaré,3.349100
2023-05-29,2023-06-02,Duque de Caxias,3.412223
2023-05-29,2023-06-02,Betim,3.432408
2023-05-29,2023-06-02,Cubatão,3.270400
2023-05-29,2023-06-02,Mauá,3.287273
2023-05-29,2023-06-02,Paulínia,3.328550
2023-05-29,2023-06-02,São José dos Campos,3.315343
2023-05-29,2023-06-02,Araucária,3.289318
2023-05-29,2023-06-02,Canoas,3.302270
2023-06-05,2023-06-09,Manaus,3.270210
2023-06-05,2023-06-09,Itaqui,3.285628
2023-06-05,2023-06-09,Suape,3.265002
2023-06-05,2023-06-09,Aratu,3.289082
2023-06-05,2023-06-09,Santos,3.299778
2023-06-05,2023-06-09,Paranagua,3.293336
2023-06-05,2023-06-09,Tramandai,3.307538
2023-06-05,2023-06-09,Guamaré,3.411678
2023-06-05,2023-06-09,Duque de Caxias,3.471036
2023-06-05,2023-06-09,Betim,3.490754
2023-06-05,2023-06-09,Cubatão,3.332478
2023-06-05,2023-06-09,Mauá,3.348964
2023-06-05,2023-06-09,Paulínia,3.389290
2023-06-05,2023-06-09,São José dos Campos,3.376388
2023-06-05,2023-06-09,Araucária,3.349848
2023-06-05,2023-06-09,Canoas,3.363848
2023-06-12,2023-06-16,Manaus,3.166224
2023-06-12,2023-06-16,Itaqui,3.176134
2023-06-12,2023-06-16,Suape,3.158172
2023-06-12,2023-06-16,Aratu,3.179064
2023-06-12,2023-06-16,Santos,3.188228
2023-06-12,2023-06-16,Paranagua,3.180700
2023-06-12,2023-06-16,Tramandai,3.194650
2023-06-12,2023-06-16,Guamaré,3.302876
2023-06-12,2023-06-16,Duque de Caxias,3.357186
2023-06-12,2023-06-16,Betim,3.376640
2023-06-12,2023-06-16,Cubatão,3.220492
2023-06-12,2023-06-16,Mauá,3.236754
2023-06-12,2023-06-16,Paulínia,3.276538
2023-06-12,2023-06-16,São José dos Campos,3.263810
2023-06-12,2023-06-16,Araucária,3.236452
2023-06-12,2023-06-16,Canoas,3.250206
2023-06-19,2023-06-23,Manaus,3.223090
2023-06-19,2023-06-23,Itaqui,3.238890
2023-06-19,2023-06-23,Suape,3.218535
2023-06-19,2023-06-23,Aratu,3.242128
2023-06-19,2023-06-23,Santos,3.252350
2023-06-19,2023-06-23,Paranagua,3.245843
2023-06-19,2023-06-23,Tramandai,3.259283
2023-06-19,2023-06-23,Guamaré,3.361223
2023-06-19,2023-06-23,Duque de Caxias,3.418963
2023-06-19,2023-06-23,Betim,3.438145
2023-06-19,2023-06-23,Cubatão,3.284165
2023-06-19,2023-06-23,Mauá,3.300203
2023-06-19,2023-06-23,Paulínia,3.339435
2023-06-19,2023-06-23,São José dos Campos,3.326883
2023-06-19,2023-06-23,Araucária,3.300818
2023-06-19,2023-06-23,Canoas,3.314065
2023-06-26,2023-06-30,Manaus,3.181166
2023-06-26,2023-06-30,Itaqui,3.202876
2023-06-26,2023-06-30,Suape,3.179738
2023-06-26,2023-06-30,Aratu,3.206710
2023-06-26,2023-06-30,Santos,3.218628
2023-06-26,2023-06-30,Paranagua,3.213238
2023-06-26,2023-06-30,Tramandai,3.227152
2023-06-26,2023-06-30,Guamaré,3.323514
2023-06-26,2023-06-30,Duque de Caxias,3.386500
2023-06-26,2023-06-30,Betim,3.405826
2023-06-26,2023-06-30,Cubatão,3.250680
2023-06-26,2023-06-30,Mauá,3.266842
2023-06-26,2023-06-30,Paulínia,3.306370
2023-06-26,2023-06-30,São José dos Campos,3.293724
2023-06-26,2023-06-30,Araucária,3.268632
2023-06-26,2023-06-30,Canoas,3.282350
2023-07-03,2023-07-07,Manaus,3.319820
2023-07-03,2023-07-07,Itaqui,3.340367
2023-07-03,2023-07-07,Suape,3.317640
2023-07-03,2023-07-07,Aratu,3.343913
2023-07-03,2023-07-07,Santos,3.355207
2023-07-03,2023-07-07,Paranagua,3.349693
2023-07-03,2023-07-07,Tramandai,3.362677
2023-07-03,2023-07-07,Guamaré,3.463190
2023-07-03,2023-07-07,Duque de Caxias,3.525150
2023-07-03,2023-07-07,Betim,3.544713
2023-07-03,2023-07-07,Cubatão,3.387657
2023-07-03,2023-07-07,Mauá,3.404017
2023-07-03,2023-07-07,Paulínia,3.444030
2023-07-03,2023-07-07,São José dos Campos,3.431227
2023-07-03,2023-07-07,Araucária,3.405770
2023-07-03,2023-07-07,Canoas,3.418557
2023-07-10,2023-07-14,Manaus,3.389566
2023-07-10,2023-07-14,Itaqui,3.406582
2023-07-10,2023-07-14,Suape,3.385514
2023-07-10,2023-07-14,Aratu,3.409992
2023-07-10,2023-07-14,Santos,3.420692
2023-07-10,2023-07-14,Paranagua,3.414464
2023-07-10,2023-07-14,Tramandai,3.428118
2023-07-10,2023-07-14,Guamaré,3.529798
2023-07-10,2023-07-14,Duque de Caxias,3.589160
2023-07-10,2023-07-14,Betim,3.608558
2023-07-10,2023-07-14,Cubatão,3.452860
2023-07-10,2023-07-14,Mauá,3.469078
2023-07-10,2023-07-14,Paulínia,3.508746
2023-07-10,2023-07-14,São José dos Campos,3.496054
2023-07-10,2023-07-14,Araucária,3.470056
2023-07-10,2023-07-14,Canoas,3.483510
2023-07-17,2023-07-21,Manaus,3.463538
2023-07-17,2023-07-21,Itaqui,3.492234
2023-07-17,2023-07-21,Suape,3.466104
2023-07-17,2023-07-21,Aratu,3.496342
2023-07-17,2023-07-21,Santos,3.509386
2023-07-17,2023-07-21,Paranagua,3.505292
2023-07-17,2023-07-21,Tramandai,3.518102
2023-07-17,2023-07-21,Guamaré,3.609364
2023-07-17,2023-07-21,Duque de Caxias,3.676658
2023-07-17,2023-07-21,Betim,3.695918
2023-07-17,2023-07-21,Cubatão,3.541326
2023-07-17,2023-07-21,Mauá,3.557430
2023-07-17,2023-07-21,Paulínia,3.596816
2023-07-17,2023-07-21,São José dos Campos,3.584212
2023-07-17,2023-07-21,Araucária,3.560486
2023-07-17,2023-07-21,Canoas,3.573106
2023-07-24,2023-07-28,Manaus,3.675884
2023-07-24,2023-07-28,Itaqui,3.703286
2023-07-24,2023-07-28,Suape,3.677790
2023-07-24,2023-07-28,Aratu,3.707624
2023-07-24,2023-07-28,Santos,3.720976
2023-07-24,2023-07-28,Paranagua,3.716542
2023-07-24,2023-07-28,Tramandai,3.730850
2023-07-24,2023-07-28,Guamaré,3.819336
2023-07-24,2023-07-28,Duque de Caxias,3.886250
2023-07-24,2023-07-28,Betim,3.905278
2023-07-24,2023-07-28,Cubatão,3.752536
2023-07-24,2023-07-28,Mauá,3.768442
2023-07-24,2023-07-28,Paulínia,3.807358
2023-07-24,2023-07-28,São José dos Campos,3.794908
2023-07-24,2023-07-28,Araucária,3.771078
2023-07-24,2023-07-28,Canoas,3.785192
2023-07-31,2023-08-04,Manaus,4.011060
2023-07-31,2023-08-04,Itaqui,4.034898
2023-07-31,2023-08-04,Suape,4.010720
2023-07-31,2023-08-04,Aratu,4.039148
2023-07-31,2023-08-04,Santos,4.052058
2023-07-31,2023-08-04,Paranagua,4.047046
2023-07-31,2023-08-04,Tramandai,4.061978
2023-07-31,2023-08-04,Guamaré,4.154638
2023-07-31,2023-08-04,Duque de Caxias,4.220100
2023-07-31,2023-08-04,Betim,4.239450
2023-07-31,2023-08-04,Cubatão,4.084146
2023-07-31,2023-08-04,Mauá,4.100324
2023-07-31,2023-08-04,Paulínia,4.139892
2023-07-31,2023-08-04,São José dos Campos,4.127230
2023-07-31,2023-08-04,Araucária,4.102500
2023-07-31,2023-08-04,Canoas,4.117234
2023-08-07,2023-08-11,Manaus,4.195004
2023-08-07,2023-08-11,Itaqui,4.218038
2023-08-07,2023-08-11,Suape,4.193950
2023-08-07,2023-08-11,Aratu,4.222426
2023-08-07,2023-08-11,Santos,4.235592
2023-08-07,2023-08-11,Paranagua,4.230508
2023-08-07,2023-08-11,Tramandai,4.246136
2023-08-07,2023-08-11,Guamaré,4.340206
2023-08-07,2023-08-11,Duque de Caxias,4.406364
2023-08-07,2023-08-11,Betim,4.426026
2023-08-07,2023-08-11,Cubatão,4.268204
2023-08-07,2023-08-11,Mauá,4.284640
2023-08-07,2023-08-11,Paulínia,4.324848
2023-08-07,2023-08-11,São José dos Campos,4.311986
2023-08-07,2023-08-11,Araucária,4.286858
2023-08-07,2023-08-11,Canoas,4.302286
2023-08-14,2023-08-18,Manaus,4.299372
2023-08-14,2023-08-18,Itaqui,4.333066
2023-08-14,2023-08-18,Suape,4.304080
2023-08-14,2023-08-18,Aratu,4.338096
2023-08-14,2023-08-18,Santos,4.353474
2023-08-14,2023-08-18,Paranagua,4.350462
2023-08-14,2023-08-18,Tramandai,4.365126
2023-08-14,2023-08-18,Guamaré,4.452664
2023-08-14,2023-08-18,Duque de Caxias,4.526964
2023-08-14,2023-08-18,Betim,4.546936
2023-08-14,2023-08-18,Cubatão,4.386600
2023-08-14,2023-08-18,Mauá,4.403302
2023-08-14,2023-08-18,Paulínia,4.444152
2023-08-14,2023-08-18,São José dos Campos,4.431078
2023-08-14,2023-08-18,Araucária,4.407712
2023-08-14,2023-08-18,Canoas,4.422174
2023-08-21,2023-08-25,Manaus,4.346366
2023-08-21,2023-08-25,Itaqui,4.378324
2023-08-21,2023-08-25,Suape,4.350374
2023-08-21,2023-08-25,Aratu,4.382962
2023-08-21,2023-08-25,Santos,4.397374
2023-08-21,2023-08-25,Paranagua,4.393980
2023-08-21,2023-08-25,Tramandai,4.407702
2023-08-21,2023-08-25,Guamaré,4.496910
2023-08-21,2023-08-25,Duque de Caxias,4.568468
2023-08-21,2023-08-25,Betim,4.588164
2023-08-21,2023-08-25,Cubatão,4.430044
2023-08-21,2023-08-25,Mauá,4.446512
2023-08-21,2023-08-25,Paulínia,4.486798
2023-08-21,2023-08-25,São José dos Campos,4.473906
2023-08-21,2023-08-25,Araucária,4.450436
2023-08-21,2023-08-25,Canoas,4.463962
2023-08-28,2023-09-01,Manaus,4.328050
2023-08-28,2023-09-01,Itaqui,4.357368
2023-08-28,2023-09-01,Suape,4.330614
2023-08-28,2023-09-01,Aratu,4.361792
2023-08-28,2023-09-01,Santos,4.375560
2023-08-28,2023-09-01,Paranagua,4.371676
2023-08-28,2023-09-01,Tramandai,4.385388
2023-08-28,2023-09-01,Guamaré,4.476976
2023-08-28,2023-09-01,Duque de Caxias,4.546456
2023-08-28,2023-09-01,Betim,4.566130
2023-08-28,2023-09-01,Cubatão,4.408194
2023-08-28,2023-09-01,Mauá,4.424642
2023-08-28,2023-09-01,Paulínia,4.464884
2023-08-28,2023-09-01,São José dos Campos,4.452008
2023-08-28,2023-09-01,Araucária,4.428068
2023-08-28,2023-09-01,Canoas,4.441582
2023-09-04,2023-09-08,Manaus,4.339138
2023-09-04,2023-09-08,Itaqui,4.368108
2023-09-04,2023-09-08,Suape,4.341293
2023-09-04,2023-09-08,Aratu,4.372498
2023-09-04,2023-09-08,Santos,4.386215
2023-09-04,2023-09-08,Paranagua,4.382363
2023-09-04,2023-09-08,Tramandai,4.395888
2023-09-04,2023-09-08,Guamaré,4.490030
2023-09-04,2023-09-08,Duque de Caxias,4.559883
2023-09-04,2023-09-08,Betim,4.579878
2023-09-04,2023-09-08,Cubatão,4.419378
2023-09-04,2023-09-08,Mauá,4.436095
2023-09-04,2023-09-08,Paulínia,4.476988
2023-09-04,2023-09-08,São José dos Campos,4.463903
2023-09-04,2023-09-08,Araucária,4.439670
2023-09-04,2023-09-08,Canoas,4.452993
2023-09-11,2023-09-15,Manaus,4.437146
2023-09-11,2023-09-15,Itaqui,4.454432
2023-09-11,2023-09-15,Suape,4.433246
2023-09-11,2023-09-15,Aratu,4.457114
2023-09-11,2023-09-15,Santos,4.466448
2023-09-11,2023-09-15,Paranagua,4.460434
2023-09-11,2023-09-15,Tramandai,4.470806
2023-09-11,2023-09-15,Guamaré,4.579852
2023-09-11,2023-09-15,Duque de Caxias,4.637620
2023-09-11,2023-09-15,Betim,4.657328
2023-09-11,2023-09-15,Cubatão,4.499134
2023-09-11,2023-09-15,Mauá,4.515608
2023-09-11,2023-09-15,Paulínia,4.555916
2023-09-11,2023-09-15,São José dos Campos,4.543020
2023-09-11,2023-09-15,Araucária,4.516918
2023-09-11,2023-09-15,Canoas,4.527088
2023-09-18,2023-09-22,Manaus,4.356288
2023-09-18,2023-09-22,Itaqui,4.371782
2023-09-18,2023-09-22,Suape,4.351356
2023-09-18,2023-09-22,Aratu,4.374678
2023-09-18,2023-09-22,Santos,4.384278
2023-09-18,2023-09-22,Paranagua,4.377872
2023-09-18,2023-09-22,Tramandai,4.389782
2023-09-18,2023-09-22,Guamaré,4.497354
2023-09-18,2023-09-22,Duque de Caxias,4.554746
2023-09-18,2023-09-22,Betim,4.574370
2023-09-18,2023-09-22,Cubatão,4.416830
2023-09-18,2023-09-22,Mauá,4.433236
2023-09-18,2023-09-22,Paulínia,4.473378
2023-09-18,2023-09-22,São José dos Campos,4.460534
2023-09-18,2023-09-22,Araucária,4.434124
2023-09-18,2023-09-22,Canoas,4.445836
2023-09-25,2023-09-29,Manaus,4.441626
2023-09-25,2023-09-29,Itaqui,4.472088
2023-09-25,2023-09-29,Suape,4.444510
2023-09-25,2023-09-29,Aratu,4.476552
2023-09-25,2023-09-29,Santos,4.490564
2023-09-25,2023-09-29,Paranagua,4.487044
2023-09-25,2023-09-29,Tramandai,4.500302
2023-09-25,2023-09-29,Guamaré,4.594438
2023-09-25,2023-09-29,Duque de Caxias,4.665622
2023-09-25,2023-09-29,Betim,4.685776
2023-09-25,2023-09-29,Cubatão,4.523990
2023-09-25,2023-09-29,Mauá,4.540844
2023-09-25,2023-09-29,Paulínia,4.582062
2023-09-25,2023-09-29,São José dos Campos,4.568876
2023-09-25,2023-09-29,Araucária,4.544810
2023-09-25,2023-09-29,Canoas,4.557866
2023-10-02,2023-10-06,Manaus,4.352900
2023-10-02,2023-10-06,Itaqui,4.381970
2023-10-02,2023-10-06,Suape,4.354528
2023-10-02,2023-10-06,Aratu,4.386856
2023-10-02,2023-10-06,Santos,4.401636
2023-10-02,2023-10-06,Paranagua,4.397960
2023-10-02,2023-10-06,Tramandai,4.413166
2023-10-02,2023-10-06,Guamaré,4.508184
2023-10-02,2023-10-06,Duque de Caxias,4.581050
2023-10-02,2023-10-06,Betim,4.601704
2023-10-02,2023-10-06,Cubatão,4.435896
2023-10-02,2023-10-06,Mauá,4.453166
2023-10-02,2023-10-06,Paulínia,4.495414
2023-10-02,2023-10-06,São José dos Campos,4.481894
2023-10-02,2023-10-06,Araucária,4.457164
2023-10-02,2023-10-06,Canoas,4.472158
2023-10-09,2023-10-13,Manaus,4.172296
2023-10-09,2023-10-13,Itaqui,4.200420
2023-10-09,2023-10-13,Suape,4.173750
2023-10-09,2023-10-13,Aratu,4.204606
2023-10-09,2023-10-13,Santos,4.217900
2023-10-09,2023-10-13,Paranagua,4.214032
2023-10-09,2023-10-13,Tramandai,4.226754
2023-10-09,2023-10-13,Guamaré,4.325526
2023-10-09,2023-10-13,Duque de Caxias,4.395112
2023-10-09,2023-10-13,Betim,4.415514
2023-10-09,2023-10-13,Cubatão,4.251738
2023-10-09,2023-10-13,Mauá,4.268796
2023-10-09,2023-10-13,Paulínia,4.310522
2023-10-09,2023-10-13,São José dos Campos,4.297172
2023-10-09,2023-10-13,Araucária,4.272508
2023-10-09,2023-10-13,Canoas,4.285024
2023-10-16,2023-10-20,Manaus,4.198576
2023-10-16,2023-10-20,Itaqui,4.217576
2023-10-16,2023-10-20,Suape,4.195146
2023-10-16,2023-10-20,Aratu,4.220812
2023-10-16,2023-10-20,Santos,4.231464
2023-10-16,2023-10-20,Paranagua,4.225886
2023-10-16,2023-10-20,Tramandai,4.237748
2023-10-16,2023-10-20,Guamaré,4.345740
2023-10-16,2023-10-20,Duque de Caxias,4.407300
2023-10-16,2023-10-20,Betim,4.427542
2023-10-16,2023-10-20,Cubatão,4.265038
2023-10-16,2023-10-20,Mauá,4.281962
2023-10-16,2023-10-20,Paulínia,4.323368
2023-10-16,2023-10-20,São José dos Campos,4.310120
2023-10-16,2023-10-20,Araucária,4.283908
2023-10-16,2023-10-20,Canoas,4.295568
2023-10-23,2023-10-27,Manaus,4.095904
2023-10-23,2023-10-27,Itaqui,4.116220
2023-10-23,2023-10-27,Suape,4.093232
2023-10-23,2023-10-27,Aratu,4.119776
2023-10-23,2023-10-27,Santos,4.131134
2023-10-23,2023-10-27,Paranagua,4.125742
2023-10-23,2023-10-27,Tramandai,4.138552
2023-10-23,2023-10-27,Guamaré,4.242838
2023-10-23,2023-10-27,Duque de Caxias,4.305818
2023-10-23,2023-10-27,Betim,4.325930
2023-10-23,2023-10-27,Cubatão,4.164490
2023-10-23,2023-10-27,Mauá,4.181306
2023-10-23,2023-10-27,Paulínia,4.222438
2023-10-23,2023-10-27,São José dos Campos,4.209276
2023-10-23,2023-10-27,Araucária,4.183384
2023-10-23,2023-10-27,Canoas,4.195992
2023-10-30,2023-11-03,Manaus,4.170860
2023-10-30,2023-11-03,Itaqui,4.191486
2023-10-30,2023-11-03,Suape,4.168352
2023-10-30,2023-11-03,Aratu,4.195278
2023-10-30,2023-11-03,Santos,4.207114
2023-10-30,2023-11-03,Paranagua,4.201734
2023-10-30,2023-11-03,Tramandai,4.215470
2023-10-30,2023-11-03,Guamaré,4.317390
2023-10-30,2023-11-03,Duque de Caxias,4.381132
2023-10-30,2023-11-03,Betim,4.401168
2023-10-30,2023-11-03,Cubatão,4.240342
2023-10-30,2023-11-03,Mauá,4.257094
2023-10-30,2023-11-03,Paulínia,4.298068
2023-10-30,2023-11-03,São José dos Campos,4.284960
2023-10-30,2023-11-03,Araucária,4.259154
2023-10-30,2023-11-03,Canoas,4.272690
2023-11-06,2023-11-10,Manaus,4.013696
2023-11-06,2023-11-10,Itaqui,4.042318
2023-11-06,2023-11-10,Suape,4.015832
2023-11-06,2023-11-10,Aratu,4.046800
2023-11-06,2023-11-10,Santos,4.060612
2023-11-06,2023-11-10,Paranagua,4.056592
2023-11-06,2023-11-10,Tramandai,4.070756
2023-11-06,2023-11-10,Guamaré,4.162272
2023-11-06,2023-11-10,Duque de Caxias,4.231596
2023-11-06,2023-11-10,Betim,4.251282
2023-11-06,2023-11-10,Cubatão,4.093264
2023-11-06,2023-11-10,Mauá,4.109720
2023-11-06,2023-11-10,Paulínia,4.149982
2023-11-06,2023-11-10,São José dos Campos,4.137098
2023-11-06,2023-11-10,Araucária,4.113014
2023-11-06,2023-11-10,Canoas,4.126978
2023-11-13,2023-11-17,Manaus,3.984328
2023-11-13,2023-11-17,Itaqui,4.029770
2023-11-13,2023-11-17,Suape,3.995654
2023-11-13,2023-11-17,Aratu,4.036196
2023-11-13,2023-11-17,Santos,4.055242
2023-11-13,2023-11-17,Paranagua,4.054240
2023-11-13,2023-11-17,Tramandai,4.071040
2023-11-13,2023-11-17,Guamaré,4.141506
2023-11-13,2023-11-17,Duque de Caxias,4.225546
2023-11-13,2023-11-17,Betim,4.245156
2023-11-13,2023-11-17,Cubatão,4.087762
2023-11-13,2023-11-17,Mauá,4.104158
2023-11-13,2023-11-17,Paulínia,4.144258
2023-11-13,2023-11-17,São José dos Campos,4.131426
2023-11-13,2023-11-17,Araucária,4.110436
2023-11-13,2023-11-17,Canoas,4.127040
2023-11-20,2023-11-24,Manaus,3.778817
2023-11-20,2023-11-24,Itaqui,3.831843
2023-11-20,2023-11-24,Suape,3.794290
2023-11-20,2023-11-24,Aratu,3.839027
2023-11-20,2023-11-24,Santos,3.860193
2023-11-20,2023-11-24,Paranagua,3.860573
2023-11-20,2023-11-24,Tramandai,3.878027
2023-11-20,2023-11-24,Guamaré,3.940227
2023-11-20,2023-11-24,Duque de Caxias,4.030590
2023-11-20,2023-11-24,Betim,4.050207
2023-11-20,2023-11-24,Cubatão,3.892733
2023-11-20,2023-11-24,Mauá,3.909130
2023-11-20,2023-11-24,Paulínia,3.949253
2023-11-20,2023-11-24,São José dos Campos,3.936417
2023-11-20,2023-11-24,Araucária,3.916803
2023-11-20,2023-11-24,Canoas,3.934057
2023-11-27,2023-12-01,Manaus,3.779050
2023-11-27,2023-12-01,Itaqui,3.842198
2023-11-27,2023-12-01,Suape,3.800082
2023-11-27,2023-12-01,Aratu,3.850294
2023-11-27,2023-12-01,Santos,3.874114
2023-11-27,2023-12-01,Paranagua,3.876358
2023-11-27,2023-12-01,Tramandai,3.894288
2023-11-27,2023-12-01,Guamaré,3.946216
2023-11-27,2023-12-01,Duque de Caxias,4.044740
2023-11-27,2023-12-01,Betim,4.064384
2023-11-27,2023-12-01,Cubatão,3.906696
2023-11-27,2023-12-01,Mauá,3.923118
2023-11-27,2023-12-01,Paulínia,3.963296
2023-11-27,2023-12-01,São José dos Campos,3.950440
2023-11-27,2023-12-01,Araucária,3.932658
2023-11-27,2023-12-01,Canoas,3.950392
2023-12-04,2023-12-08,Manaus,3.540584
2023-12-04,2023-12-08,Itaqui,3.606398
2023-12-04,2023-12-08,Suape,3.563116
2023-12-04,2023-12-08,Aratu,3.614298
2023-12-04,2023-12-08,Santos,3.637984
2023-12-04,2023-12-08,Paranagua,3.640794
2023-12-04,2023-12-08,Tramandai,3.656976
2023-12-04,2023-12-08,Guamaré,3.710238
2023-12-04,2023-12-08,Duque de Caxias,3.809762
2023-12-04,2023-12-08,Betim,3.829536
2023-12-04,2023-12-08,Cubatão,3.670782
2023-12-04,2023-12-08,Mauá,3.687320
2023-12-04,2023-12-08,Paulínia,3.727766
2023-12-04,2023-12-08,São José dos Campos,3.714822
2023-12-04,2023-12-08,Araucária,3.697478
2023-12-04,2023-12-08,Canoas,3.713456
2023-12-11,2023-12-15,Manaus,3.410746
2023-12-11,2023-12-15,Itaqui,3.466642
2023-12-11,2023-12-15,Suape,3.427956
2023-12-11,2023-12-15,Aratu,3.473062
2023-12-11,2023-12-15,Santos,3.493010
2023-12-11,2023-12-15,Paranagua,3.494076
2023-12-11,2023-12-15,Tramandai,3.507314
2023-12-11,2023-12-15,Guamaré,3.575436
2023-12-11,2023-12-15,Duque de Caxias,3.665208
2023-12-11,2023-12-15,Betim,3.685034
2023-12-11,2023-12-15,Cubatão,3.525892
2023-12-11,2023-12-15,Mauá,3.542466
2023-12-11,2023-12-15,Paulínia,3.583014
2023-12-11,2023-12-15,São José dos Campos,3.570038
2023-12-11,2023-12-15,Araucária,3.550898
2023-12-11,2023-12-15,Canoas,3.563932
2023-12-18,2023-12-22,Manaus,3.605308
2023-12-18,2023-12-22,Itaqui,3.647512
2023-12-18,2023-12-22,Suape,3.615004
2023-12-18,2023-12-22,Aratu,3.653102
2023-12-18,2023-12-22,Santos,3.670236
2023-12-18,2023-12-22,Paranagua,3.668692
2023-12-18,2023-12-22,Tramandai,3.683066
2023-12-18,2023-12-22,Guamaré,3.760910
2023-12-18,2023-12-22,Duque de Caxias,3.840596
2023-12-18,2023-12-22,Betim,3.860208
2023-12-18,2023-12-22,Cubatão,3.702768
2023-12-18,2023-12-22,Mauá,3.719164
2023-12-18,2023-12-22,Paulínia,3.759278
2023-12-18,2023-12-22,São José dos Campos,3.746440
2023-12-18,2023-12-22,Araucária,3.724910
2023-12-18,2023-12-22,Canoas,3.739084
2023-12-25,2023-12-29,Manaus,3.504258
2023-12-25,2023-12-29,Itaqui,3.539820
2023-12-25,2023-12-29,Suape,3.510420
2023-12-25,2023-12-29,Aratu,3.544773
2023-12-25,2023-12-29,Santos,3.560078
2023-12-25,2023-12-29,Paranagua,3.557270
2023-12-25,2023-12-29,Tramandai,3.571268
2023-12-25,2023-12-29,Guamaré,3.655050
2023-12-25,2023-12-29,Duque de Caxias,3.728953
