semana_inicio,semana_fim,terminal,preco
2020-08-31,2020-09-04,Suape,24.648000
2020-08-31,2020-09-04,Santos,25.350000
2020-09-07,2020-09-11,Suape,23.179000
2020-09-07,2020-09-11,Santos,23.855000
2020-09-14,2020-09-18,Suape,24.856000
2020-09-14,2020-09-18,Santos,25.532000
2020-09-21,2020-09-25,Suape,25.974000
2020-09-21,2020-09-25,Santos,26.702000
2020-09-28,2020-10-02,Suape,26.390000
2020-09-28,2020-10-02,Santos,27.118000
2020-10-05,2020-10-09,Suape,26.676000
2020-10-05,2020-10-09,Santos,27.430000
2020-10-12,2020-10-16,Suape,28.548000
2020-10-12,2020-10-16,Santos,29.354000
2020-10-19,2020-10-23,Suape,29.354000
2020-10-19,2020-10-23,Santos,30.134000
2020-10-26,2020-10-30,Suape,29.822000
2020-10-26,2020-10-30,Santos,30.628000
2020-11-02,2020-11-06,Suape,30.576000
2020-11-02,2020-11-06,Santos,31.382000
2020-11-09,2020-11-13,Suape,30.498000
2020-11-09,2020-11-13,Santos,31.330000
2020-11-16,2020-11-20,Suape,29.510000
2020-11-16,2020-11-20,Santos,30.290000
2020-11-23,2020-11-25,Suape,30.381000
2020-11-23,2020-11-25,Santos,31.291000
2020-11-30,2020-12-04,Suape,30.966000
2020-11-30,2020-12-04,Santos,31.928000
2020-12-07,2020-12-11,Suape,31.226000
2020-12-07,2020-12-11,Santos,32.318000
2020-12-14,2020-12-18,Suape,32.708000
2020-12-14,2020-12-18,Santos,33.904000
2020-12-21,2020-12-24,Suape,35.165000
2020-12-21,2020-12-24,Santos,36.335000
2020-12-28,2020-12-31,Suape,37.089000
2020-12-28,2020-12-31,Santos,38.285000
2021-01-04,2021-01-08,Suape,38.714000
2021-01-04,2021-01-08,Santos,39.884000
2021-01-11,2021-01-15,Suape,41.054000
2021-01-11,2021-01-15,Santos,42.302000
2021-01-18,2021-01-22,Suape,39.715000
2021-01-18,2021-01-22,Santos,40.859000
2021-01-25,2021-01-29,Suape,38.350000
2021-01-25,2021-01-29,Santos,39.208000
2021-02-01,2021-02-05,Suape,36.712000
2021-02-01,2021-02-05,Santos,37.466000
2021-02-08,2021-02-12,Suape,36.114000
2021-02-08,2021-02-12,Santos,36.790000
2021-02-15,2021-02-19,Suape,38.870000
2021-02-15,2021-02-19,Santos,39.559000
2021-02-22,2021-02-26,Suape,39.624000
2021-02-22,2021-02-26,Santos,40.248000
2021-03-01,2021-03-05,Suape,41.184000
2021-03-01,2021-03-05,Santos,41.730000
2021-03-08,2021-03-12,Suape,40.222000
2021-03-08,2021-03-12,Santos,40.742000
2021-03-15,2021-03-19,Suape,39.286000
2021-03-15,2021-03-19,Santos,39.832000
2021-03-22,2021-03-26,Suape,38.220000
2021-03-22,2021-03-26,Santos,38.792000
2021-03-29,2021-04-01,Suape,40.794000
2021-03-29,2021-04-01,Santos,41.444000
2021-04-05,2021-04-09,Suape,40.274000
2021-04-05,2021-04-09,Santos,40.976000
2021-04-12,2021-04-16,Suape,36.296000
2021-04-12,2021-04-16,Santos,37.024000
2021-04-19,2021-04-23,Suape,33.956000
2021-04-19,2021-04-23,Santos,34.632000
2021-04-26,2021-04-30,Suape,35.646000
2021-04-26,2021-04-30,Santos,36.374000
2021-05-03,2021-05-07,Suape,35.100000
2021-05-03,2021-05-07,Santos,35.776000
2021-05-10,2021-05-14,Suape,34.268000
2021-05-10,2021-05-14,Santos,34.944000
2021-05-17,2021-05-21,Suape,35.178000
2021-05-17,2021-05-21,Santos,35.880000
2021-05-24,2021-05-28,Suape,36.218000
2021-05-24,2021-05-28,Santos,36.920000
2021-05-31,2021-06-04,Suape,36.634000
2021-05-31,2021-06-04,Santos,37.284000
2021-06-07,2021-06-11,Suape,37.596000
2021-06-07,2021-06-11,Santos,38.272000
2021-06-14,2021-06-18,Suape,38.012000
2021-06-14,2021-06-18,Santos,38.662000
2021-06-21,2021-06-25,Suape,38.922000
2021-06-21,2021-06-25,Santos,39.572000
2021-06-28,2021-07-02,Suape,41.392000
2021-06-28,2021-07-02,Santos,42.042000
2021-07-05,2021-07-09,Suape,44.200000
2021-07-05,2021-07-09,Santos,44.785000
2021-07-12,2021-07-16,Suape,43.212000
2021-07-12,2021-07-16,Santos,43.810000
2021-07-19,2021-07-23,Suape,43.134000
2021-07-19,2021-07-23,Santos,43.706000
2021-07-26,2021-07-30,Suape,43.940000
2021-07-26,2021-07-30,Santos,44.564000
2021-08-02,2021-08-06,Suape,44.590000
2021-08-02,2021-08-06,Santos,45.136000
2021-08-09,2021-08-13,Suape,45.240000
2021-08-09,2021-08-13,Santos,45.890000
2021-08-16,2021-08-20,Suape,47.528000
2021-08-16,2021-08-20,Santos,48.178000
2021-08-23,2021-08-27,Suape,45.656000
2021-08-23,2021-08-27,Santos,46.306000
2021-08-30,2021-09-03,Suape,46.904000
2021-08-30,2021-09-03,Santos,47.606000
2021-09-06,2021-09-10,Suape,48.724000
2021-09-06,2021-09-10,Santos,49.374000
2021-09-13,2021-09-17,Suape,50.388000
2021-09-13,2021-09-17,Santos,50.986000
2021-09-20,2021-09-24,Suape,53.222000
2021-09-20,2021-09-24,Santos,53.872000
2021-09-27,2021-10-01,Suape,56.706000
2021-09-27,2021-10-01,Santos,57.330000
2021-10-04,2021-10-08,Suape,60.632000
2021-10-04,2021-10-08,Santos,61.308000
2021-10-11,2021-10-15,Suape,60.138000
2021-10-11,2021-10-15,Santos,60.866000
2021-10-18,2021-10-22,Suape,61.724000
2021-10-18,2021-10-22,Santos,62.400000
2021-10-25,2021-10-29,Suape,59.722000
2021-10-25,2021-10-29,Santos,60.424000
2021-11-01,2021-11-05,Suape,60.398000
2021-11-01,2021-11-05,Santos,61.152000
2021-11-08,2021-11-12,Suape,59.358000
2021-11-08,2021-11-12,Santos,60.164000
2021-11-15,2021-11-19,Suape,53.794000
2021-11-15,2021-11-19,Santos,54.652000
2021-11-22,2021-11-24,Suape,52.130000
2021-11-22,2021-11-24,Santos,53.040000
2021-11-29,2021-12-03,Suape,49.842000
2021-11-29,2021-12-03,Santos,50.726000
2021-12-06,2021-12-10,Suape,46.644000
2021-12-06,2021-12-10,Santos,47.476000
2021-12-13,2021-12-17,Suape,49.868000
2021-12-13,2021-12-17,Santos,50.830000
2021-12-20,2021-12-23,Suape,48.464000
2021-12-20,2021-12-23,Santos,49.439000
2021-12-27,2021-12-30,Suape,50.804000
2021-12-27,2021-12-30,Santos,51.779000
2022-01-03,2022-01-07,Suape,52.962000
2022-01-03,2022-01-07,Santos,53.872000
2022-01-10,2022-01-14,Suape,53.872000
2022-01-10,2022-01-14,Santos,55.016000
2022-01-17,2022-01-21,Suape,52.169000
2022-01-17,2022-01-21,Santos,53.300000
2022-01-24,2022-01-28,Suape,52.208000
2022-01-24,2022-01-28,Santos,53.248000
2022-01-31,2022-02-04,Suape,54.002000
2022-01-31,2022-02-04,Santos,55.016000
2022-02-07,2022-02-11,Suape,50.856000
2022-02-07,2022-02-11,Santos,51.766000
2022-02-14,2022-02-18,Suape,51.038000
2022-02-14,2022-02-18,Santos,51.870000
2022-02-21,2022-02-25,Suape,53.404000
2022-02-21,2022-02-25,Santos,54.145000
2022-02-28,2022-03-04,Suape,56.212000
2022-02-28,2022-03-04,Santos,56.992000
2022-03-07,2022-03-11,Suape,59.852000
2022-03-07,2022-03-11,Santos,60.632000
2022-03-14,2022-03-18,Suape,53.248000
2022-03-14,2022-03-18,Santos,54.184000
2022-03-21,2022-03-25,Suape,53.872000
2022-03-21,2022-03-25,Santos,54.730000
2022-03-28,2022-04-01,Suape,52.962000
2022-03-28,2022-04-01,Santos,53.872000
2022-04-04,2022-04-08,Suape,48.984000
2022-04-04,2022-04-08,Santos,49.946000
2022-04-11,2022-04-14,Suape,48.815000
2022-04-11,2022-04-14,Santos,49.829000
2022-04-18,2022-04-22,Suape,49.816000
2022-04-18,2022-04-22,Santos,50.908000
2022-04-25,2022-04-29,Suape,50.778000
2022-04-25,2022-04-29,Santos,51.922000
2022-05-02,2022-05-06,Suape,51.454000
2022-05-02,2022-05-06,Santos,51.974000
2022-05-09,2022-05-13,Suape,51.090000
2022-05-09,2022-05-13,Santos,51.610000
2022-05-16,2022-05-20,Suape,48.802000
2022-05-16,2022-05-20,Santos,49.400000
2022-05-23,2022-05-27,Suape,47.216000
2022-05-23,2022-05-27,Santos,47.788000
2022-05-30,2022-06-03,Suape,48.295000
2022-05-30,2022-06-03,Santos,48.880000
2022-06-06,2022-06-10,Suape,48.828000
2022-06-06,2022-06-10,Santos,49.374000
2022-06-13,2022-06-17,Suape,49.088000
2022-06-13,2022-06-17,Santos,49.634000
2022-06-20,2022-06-24,Suape,49.569000
2022-06-20,2022-06-24,Santos,50.050000
2022-06-27,2022-07-01,Suape,49.998000
2022-06-27,2022-07-01,Santos,50.544000
2022-07-04,2022-07-08,Suape,50.024000
2022-07-04,2022-07-08,Santos,50.544000
2022-07-11,2022-07-15,Suape,48.776000
2022-07-11,2022-07-15,Santos,49.296000
2022-07-18,2022-07-22,Suape,48.178000
2022-07-18,2022-07-22,Santos,48.672000
2022-07-25,2022-07-29,Suape,46.436000
2022-07-25,2022-07-29,Santos,46.878000
2022-08-01,2022-08-05,Suape,44.954000
2022-08-01,2022-08-05,Santos,45.422000
2022-08-08,2022-08-12,Suape,42.822000
2022-08-08,2022-08-12,Santos,43.264000
2022-08-15,2022-08-19,Suape,43.108000
2022-08-15,2022-08-19,Santos,43.524000
2022-08-22,2022-08-26,Suape,43.836000
2022-08-22,2022-08-26,Santos,44.252000
2022-08-29,2022-09-02,Suape,43.992000
2022-08-29,2022-09-02,Santos,44.434000
2022-09-05,2022-09-09,Suape,43.095000
2022-09-05,2022-09-09,Santos,43.615000
2022-09-12,2022-09-16,Suape,42.146000
2022-09-12,2022-09-16,Santos,42.640000
2022-09-19,2022-09-23,Suape,40.352000
2022-09-19,2022-09-23,Santos,40.846000
2022-09-26,2022-09-30,Suape,38.688000
2022-09-26,2022-09-30,Santos,39.234000
2022-10-03,2022-10-07,Suape,38.012000
2022-10-03,2022-10-07,Santos,38.532000
2022-10-10,2022-10-14,Suape,37.570000
2022-10-10,2022-10-14,Santos,38.116000
2022-10-17,2022-10-21,Suape,36.296000
2022-10-17,2022-10-21,Santos,36.868000
2022-10-24,2022-10-28,Suape,37.986000
2022-10-24,2022-10-28,Santos,38.584000
2022-10-31,2022-11-04,Suape,39.000000
2022-10-31,2022-11-04,Santos,39.728000
2022-11-07,2022-11-11,Suape,41.730000
2022-11-07,2022-11-11,Santos,42.536000
2022-11-14,2022-11-18,Suape,42.744000
2022-11-14,2022-11-18,Santos,43.654000
2022-11-21,2022-11-25,Suape,41.379000
2022-11-21,2022-11-25,Santos,42.211000
2022-11-28,2022-12-02,Suape,39.416000
2022-11-28,2022-12-02,Santos,40.352000
2022-12-05,2022-12-09,Suape,38.272000
2022-12-05,2022-12-09,Santos,39.338000
2022-12-12,2022-12-16,Suape,39.130000
2022-12-12,2022-12-16,Santos,40.196000
2022-12-19,2022-12-23,Suape,36.374000
2022-12-19,2022-12-23,Santos,37.310000
2022-12-26,2022-12-30,Suape,36.114000
2022-12-26,2022-12-30,Santos,36.790000
2023-01-02,2023-01-06,Suape,37.180000
2023-01-02,2023-01-06,Santos,37.804000
2023-01-09,2023-01-13,Suape,37.362000
2023-01-09,2023-01-13,Santos,37.908000
2023-01-16,2023-01-20,Suape,40.209000
2023-01-16,2023-01-20,Santos,40.729000
2023-01-23,2023-01-27,Suape,41.756000
2023-01-23,2023-01-27,Santos,42.224000
2023-01-30,2023-02-03,Suape,41.262000
2023-01-30,2023-02-03,Santos,41.886000
2023-02-06,2023-02-10,Suape,41.444000
2023-02-06,2023-02-10,Santos,42.094000
2023-02-13,2023-02-17,Suape,41.366000
2023-02-13,2023-02-17,Santos,41.990000
2023-02-20,2023-02-24,Suape,41.769000
2023-02-20,2023-02-24,Santos,42.445000
2023-02-27,2023-03-03,Suape,42.510000
2023-02-27,2023-03-03,Santos,43.212000
2023-03-06,2023-03-10,Suape,40.612000
2023-03-06,2023-03-10,Santos,41.262000
2023-03-13,2023-03-17,Suape,36.972000
2023-03-13,2023-03-17,Santos,37.622000
2023-03-20,2023-03-24,Suape,35.698000
2023-03-20,2023-03-24,Santos,36.322000
2023-03-27,2023-03-31,Suape,35.724000
2023-03-27,2023-03-31,Santos,36.322000
2023-04-03,2023-04-07,Suape,35.269000
2023-04-03,2023-04-07,Santos,35.789000
2023-04-10,2023-04-14,Suape,35.620000
2023-04-10,2023-04-14,Santos,36.192000
2023-04-17,2023-04-21,Suape,35.906000
2023-04-17,2023-04-21,Santos,36.504000
2023-04-24,2023-04-28,Suape,34.814000
2023-04-24,2023-04-28,Santos,35.438000
2023-05-01,2023-05-05,Suape,30.732000
2023-05-01,2023-05-05,Santos,31.330000
2023-05-08,2023-05-12,Suape,30.498000
2023-05-08,2023-05-12,Santos,31.070000
2023-05-15,2023-05-19,Suape,29.406000
2023-05-15,2023-05-19,Santos,30.030000
2023-05-22,2023-05-26,Suape,30.238000
2023-05-22,2023-05-26,Santos,30.940000
2023-05-29,2023-06-02,Suape,29.224000
2023-05-29,2023-06-02,Santos,29.900000
2023-06-05,2023-06-09,Suape,28.730000
2023-06-05,2023-06-09,Santos,29.406000
2023-06-12,2023-06-16,Suape,26.494000
2023-06-12,2023-06-16,Santos,27.144000
2023-06-19,2023-06-23,Suape,26.754000
2023-06-19,2023-06-23,Santos,27.404000
2023-06-26,2023-06-30,Suape,27.040000
2023-06-26,2023-06-30,Santos,27.794000
2023-07-03,2023-07-07,Suape,26.741000
2023-07-03,2023-07-07,Santos,27.430000
2023-07-10,2023-07-14,Suape,29.276000
2023-07-10,2023-07-14,Santos,29.952000
2023-07-17,2023-07-21,Suape,30.368000
2023-07-17,2023-07-21,Santos,31.096000
2023-07-24,2023-07-28,Suape,30.524000
2023-07-24,2023-07-28,Santos,31.226000
2023-07-31,2023-08-04,Suape,33.462000
2023-07-31,2023-08-04,Santos,34.138000
2023-08-07,2023-08-11,Suape,34.762000
2023-08-07,2023-08-11,Santos,35.490000
2023-08-14,2023-08-18,Suape,34.398000
2023-08-14,2023-08-18,Santos,35.074000
2023-08-21,2023-08-25,Suape,33.722000
2023-08-21,2023-08-25,Santos,34.450000
2023-08-28,2023-09-01,Suape,35.672000
2023-08-28,2023-09-01,Santos,36.374000
2023-09-04,2023-09-08,Suape,38.909000
2023-09-04,2023-09-08,Santos,39.715000
2023-09-11,2023-09-15,Suape,39.702000
2023-09-11,2023-09-15,Santos,40.612000
2023-09-18,2023-09-22,Suape,38.662000
2023-09-18,2023-09-22,Santos,39.598000
2023-09-25,2023-09-29,Suape,39.338000
2023-09-25,2023-09-29,Santos,40.352000
2023-10-02,2023-10-06,Suape,38.064000
2023-10-02,2023-10-06,Santos,39.000000
2023-10-09,2023-10-13,Suape,36.998000
2023-10-09,2023-10-13,Santos,37.882000
2023-10-16,2023-10-20,Suape,36.660000
2023-10-16,2023-10-20,Santos,37.492000
2023-10-23,2023-10-27,Suape,36.634000
2023-10-23,2023-10-27,Santos,37.466000
2023-10-30,2023-11-03,Suape,37.960000
2023-10-30,2023-11-03,Santos,38.870000
2023-11-06,2023-11-10,Suape,37.570000
2023-11-06,2023-11-10,Santos,38.506000
2023-11-13,2023-11-17,Suape,35.646000
2023-11-13,2023-11-17,Santos,36.634000
2023-11-20,2023-11-24,Suape,35.061000
2023-11-20,2023-11-24,Santos,36.101000
2023-11-27,2023-12-01,Suape,35.126000
2023-11-27,2023-12-01,Santos,36.036000
2023-12-04,2023-12-08,Suape,36.244000
2023-12-04,2023-12-08,Santos,37.050000
2023-12-11,2023-12-15,Suape,35.412000
2023-12-11,2023-12-15,Santos,36.218000
2023-12-18,2023-12-22,Suape,35.594000
2023-12-18,2023-12-22,Santos,36.426000
2023-12-25,2023-12-29,Suape,36.205000
2023-12-25,2023-12-29,Santos,37.024000
2024-01-01,2024-01-05,Suape,36.140000
2024-01-01,2024-01-05,Santos,36.985000
2024-01-08,2024-01-12,Suape,36.062000
2024-01-08,2024-01-12,Santos,36.842000
2024-01-15,2024-01-19,Suape,37.284000
2024-01-15,2024-01-19,Santos,37.765000
2024-01-22,2024-01-26,Suape,37.700000
2024-01-22,2024-01-26,Santos,38.168000
2024-01-29,2024-02-02,Suape,37.284000
2024-01-29,2024-02-02,Santos,37.674000
2024-02-05,2024-02-09,Suape,37.596000
2024-02-05,2024-02-09,Santos,37.960000
2024-02-12,2024-02-16,Suape,37.544000
2024-02-12,2024-02-16,Santos,37.882000
2024-02-19,2024-02-23,Suape,37.609000
2024-02-19,2024-02-23,Santos,38.025000
2024-02-26,2024-03-01,Suape,36.400000
2024-02-26,2024-03-01,Santos,36.894000
2024-03-04,2024-03-08,Suape,34.736000
2024-03-04,2024-03-08,Santos,35.204000
2024-03-11,2024-03-15,Suape,34.762000
2024-03-11,2024-03-15,Santos,35.334000
2024-03-18,2024-03-22,Suape,36.140000
2024-03-18,2024-03-22,Santos,36.712000
2024-03-25,2024-03-29,Suape,36.075000
2024-03-25,2024-03-29,Santos,36.595000
2024-04-01,2024-04-05,Suape,36.868000
2024-04-01,2024-04-05,Santos,37.414000
2024-04-08,2024-04-12,Suape,36.218000
2024-04-08,2024-04-12,Santos,36.738000
2024-04-15,2024-04-19,Suape,35.906000
2024-04-15,2024-04-19,Santos,36.426000
2024-04-22,2024-04-26,Suape,35.022000
2024-04-22,2024-04-26,Santos,35.542000
2024-04-29,2024-05-03,Suape,34.528000
2024-04-29,2024-05-03,Santos,35.074000
2024-05-06,2024-05-10,Suape,32.318000
2024-05-06,2024-05-10,Santos,32.890000
2024-05-13,2024-05-17,Suape,32.890000
2024-05-13,2024-05-17,Santos,33.514000
2024-05-20,2024-05-24,Suape,33.826000
2024-05-20,2024-05-24,Santos,34.450000
2024-05-27,2024-05-31,Suape,35.854000
2024-05-27,2024-05-31,Santos,36.504000
2024-06-03,2024-06-07,Suape,35.308000
2024-06-03,2024-06-07,Santos,35.958000
2024-06-10,2024-06-14,Suape,37.960000
2024-06-10,2024-06-14,Santos,38.610000
2024-06-17,2024-06-21,Suape,38.805000
2024-06-17,2024-06-21,Santos,39.364000
2024-06-24,2024-06-28,Suape,40.144000
2024-06-24,2024-06-28,Santos,40.716000
2024-07-01,2024-07-05,Suape,42.731000
2024-07-01,2024-07-05,Santos,43.251000
2024-07-08,2024-07-12,Suape,41.106000
2024-07-08,2024-07-12,Santos,41.522000
2024-07-15,2024-07-19,Suape,40.846000
2024-07-15,2024-07-19,Santos,41.340000
2024-07-22,2024-07-26,Suape,42.536000
2024-07-22,2024-07-26,Santos,43.004000
2024-07-29,2024-08-02,Suape,43.030000
2024-07-29,2024-08-02,Santos,43.446000
2024-08-05,2024-08-09,Suape,41.808000
2024-08-05,2024-08-09,Santos,42.224000
2024-08-12,2024-08-16,Suape,42.744000
2024-08-12,2024-08-16,Santos,43.238000
2024-08-19,2024-08-23,Suape,43.342000
2024-08-19,2024-08-23,Santos,43.862000
